,Data Variable,ADMIN_0_NAMES,ADMIN_0_PCODE,ADMIN_1_NAMES,ADMIN_1_PCODE,ISO3,ISO2,Longitude,Latitude,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
3839,Climate_minpre,Kenya,KE,Garissa,KEN07,KEN,KE,40.1992191088,-0.488821087141,2.246152629201211,5.63413558413401,0.4039620294210578,1.965291482038373,5.579469612476906,4.171119920924009,3.982580282325856,1.4612311903526418,5.675835090520373,3.787491876488032,4.609446716410021,5.364456579762464,4.747691618065122,5.618893338561246,5.726129773557721,2.9305337777930878,8.154142295057278,2.230975831031126,5.542714636154377,1.6316797936917222
3840,Climate_minpre,Kenya,KE,Wajir,KEN08,KEN,KE,40.0349856404,1.80813762255,1.8336717060185912,1.7648621843235943,0.7150250760161486,2.400513804182981,3.600200561742146,1.9407017855790736,1.5567669499469503,1.613383478750678,3.534461228829588,2.5322180769348037,2.2544110629642358,3.59527573797638,2.0646867445089017,2.659924859107301,3.600200561742146,1.788270703889903,2.618345940703158,1.225413542749697,1.385914802437387,1.1008772088219554
3841,Climate_minpre,Kenya,KE,Mandera,KEN09,KEN,KE,40.7388101675,3.43646949051,1.2295929732434008,0.7494499600206312,0.7712596313960106,2.6844335195779188,2.6848735636216623,1.066804203484517,0.4053630449730069,0.8538779004489958,2.67197478604392,2.6263202010470184,2.684571033329294,2.684901066345709,2.195297083445491,1.5628988195304905,2.6848735636216623,0.4002475339070868,0.9758801069130985,0.262348738688523,0.59650715821851,0.3786578708183717
3842,Climate_minpre,Kenya,KE,Marsabit,KEN10,KEN,KE,37.5695361045,2.97865878698,3.610062802208328,3.520068475096594,1.2520524604789165,6.305710872127637,6.342160869057022,3.3546940982511138,6.825902814230295,6.4022425642057845,6.04622775859953,6.936117566116677,5.3461327024146685,6.226035846611785,5.370277573636612,4.545676619278839,6.806480517703622,1.9680824949459363,2.0890821359544414,1.7491448446902689,1.4971873972965846,4.879390034293599
3843,Climate_minpre,Kenya,KE,Isiolo,KEN11,KEN,KE,38.5421531205,1.01044307448,1.5903422064240176,2.6903698169204096,1.2158388688699695,2.860623648805395,3.412334448026677,2.9028973664602558,3.2699227925989263,1.8924668945770284,2.8504139645801665,3.4095750564901435,2.672958104897862,2.463327853227004,3.034933835563963,2.5334161652568103,3.466473536150514,2.468405143972466,3.8971302724765264,3.4296358438088226,1.8609548052566685,1.9858443821156688
3844,Climate_minpre,Kenya,KE,Meru,KEN12,KEN,KE,37.7640370504,0.166779237598,6.49791683374576,12.46312540483911,2.4056250563511865,13.658958667267786,17.208541886259376,12.740729322159703,17.990729507554782,13.378124931989424,10.742708609749418,15.558124963690055,12.681041825189531,11.35135440006818,16.608437839335902,12.318229427063956,18.92583333638724,12.123854480310738,18.01031267382131,19.04437529792287,7.969166922149697,7.790000129374198
3845,Climate_minpre,Kenya,KE,Tharaka-Nithi,KEN13,KEN,KE,37.8702972894,-0.207061222326,5.783871115375399,11.591935878158257,2.340322654413878,12.341667032689909,15.527688540437495,12.38172039197274,16.148925317871228,11.637634352509783,8.472043263334989,11.44435504944034,9.946505539679483,12.161021998171709,14.816667049962293,12.503225638981256,18.558333340190224,11.061021747127118,17.69005415548488,18.074462497746,5.777150812848796,5.747849722162083
3846,Climate_minpre,Kenya,KE,Embu,KEN14,KEN,KE,37.626501324,-0.603974375856,6.56666684472085,10.94411795922329,2.6747550058598466,10.97720608144398,13.913480671012897,12.26274519282202,14.954412105036456,11.079656782541486,7.091666779973805,9.027696183499016,8.006862852210936,12.950735504720472,13.07647081099283,11.646078510903678,17.903676694514374,10.558823733937318,17.924510152900595,16.61666670149411,6.517157094004984,6.3924021314023145
3847,Climate_minpre,Kenya,KE,Kitui,KEN15,KEN,KE,38.4069210154,-1.49103853607,1.7872191344279649,2.860861478247907,1.7578417992756576,1.9169709890355489,2.115753793147178,3.657467302200071,4.116034669794637,1.5838951565681028,1.871231290794355,1.664840858077394,1.2138108611490757,2.993609604080431,2.4794475990539486,3.3991807664741502,4.27886245318791,3.1138109276803885,5.41917143114724,3.777153614643385,3.180032831133666,1.2291198632651934
3848,Climate_minpre,Kenya,KE,Machakos,KEN16,KEN,KE,37.412676032,-1.27951230859,5.208446008295808,4.28648654908471,3.2912163057170973,3.709009002793424,4.939639737409968,6.962725282050891,7.87331081732149,4.5540540856685645,2.5454954890584007,2.8222973153565127,2.216103651183227,7.041891839590009,5.157657717429995,5.616441637277491,8.96880660917558,5.36407667257487,11.327139698035856,7.464977663245116,6.10777043027634,3.842454990019539
3849,Climate_minpre,Kenya,KE,Makueni,KEN17,KEN,KE,37.7882455699,-2.15768409998,1.260638299748177,1.121631260274358,1.1057624215299622,0.776507099469498,0.9271276605361606,2.7185284400767857,3.219326321590394,1.1075354791543393,0.7778368831103636,0.5774822816622553,0.5343971706609735,1.9749113607173727,1.5726063825084118,2.4185284063853665,3.305407908632757,2.393705697928306,4.107624178237042,2.9889185200345594,2.7990248362328387,1.2925532041711805
3850,Climate_minpre,Kenya,KE,Nyandarua,KEN18,KEN,KE,36.4828691611,-0.322077812973,11.29729763666803,37.2083349120512,4.265991003663723,29.27522556631453,31.85022557211397,32.60585635846831,37.436712836360655,22.82342374861821,23.40630673395657,35.08153313881698,27.10360425979201,18.736937211440715,36.61171229895226,25.129505204725056,42.0547297065327,27.3779283708284,36.127252754865,42.89887501527661,51.30225240432446,32.96734348288576
3851,Climate_minpre,Kenya,KE,Nyeri,KEN19,KEN,KE,36.9564781328,-0.342923597203,12.445625257491978,40.36875188350682,4.774166646103007,34.475625717639936,39.625417832533664,38.82750061750421,46.56583540439605,39.31229169666808,27.294167196750685,41.51541786988597,34.25937579472886,23.325000627835543,43.61562526226052,30.107500704129546,50.68541701634726,32.757916684945485,44.741041862964565,59.06916677951864,41.55458465417165,35.94916869799272
3852,Climate_minpre,Kenya,KE,Kirinyaga,KEN20,KEN,KE,37.3198681063,-0.524746289699,8.764706174532487,24.53774603207839,3.220588252824852,21.23823608136603,26.09902041566093,25.47451012274732,29.17058893278472,26.774019274056325,15.636274643972426,22.242157344724024,19.93921555023513,20.370098315033008,26.439705834668683,20.53137274349405,33.616666859270815,20.71617679502404,31.118627679113708,38.49019562964239,18.66372627370424,18.61911845207141
3853,Climate_minpre,Kenya,KE,Murang'a,KEN21,KEN,KE,37.0327225222,-0.809590538046,10.51321841176876,21.22500112138914,5.388793212928799,19.840517186227505,22.676149889655186,24.40201128351234,30.348276813139165,25.753161142611763,13.470689805074423,14.777011878531416,14.465517740311103,21.640517138201396,24.427011881065983,21.186495395912083,34.32902287614688,19.08017242982437,34.107184452571424,31.54597698614469,24.575287571582823,22.493391900226303
3854,Climate_minpre,Kenya,KE,Kiambu,KEN22,KEN,KE,36.823564258,-1.06870606577,12.356034507696544,16.059196376937756,7.50775886883673,15.045114838871674,17.091379807598518,19.79367785755272,26.608621404089,21.229598148115944,11.118390962310272,11.117816373877243,10.66264418452649,18.860344797715456,19.741954447894468,17.84051828137777,29.44137954026826,15.871264426187658,31.549712955266752,25.94741423376697,22.50977039611224,20.12959858329826
3855,Climate_minpre,Kenya,KE,Turkana,KEN23,KEN,KE,35.4357584575,3.42484919058,4.579373393546439,8.584676427604078,2.75389122659179,10.037764155777127,11.75040189436096,11.442045658060502,8.363716908750247,7.440530426068236,10.821189320120196,15.80894188874339,8.16153599418992,9.622314232494736,16.338636674062013,8.770764524779052,13.083540251979668,5.795982659478758,4.097199322831947,1.9424013417518715,2.4322084834879303,17.078673372802687
3856,Climate_minpre,Kenya,KE,West Pokot,KEN24,KEN,KE,35.2438468134,1.7401061705,7.885202671879931,26.109502077845196,3.5978972234087085,10.707476856923902,15.76557639380483,21.86067024569638,13.951246526011005,2.0772585624660804,20.383645050250813,30.453427292476118,13.68785074121107,13.414018874599083,38.10171420254783,10.70685371320193,21.876090805849856,13.794548309480598,8.470171516558086,7.760358462823775,8.069159064847874,38.043692392723294
3857,Climate_minpre,Kenya,KE,Samburu,KEN25,KEN,KE,37.1183940697,1.31685462539,7.813326834405558,15.87726081744826,2.755398196810453,13.566801935554787,18.33022971308469,14.58053332257501,21.359818293900005,9.57719318846217,14.132996249174523,19.931275529095227,15.113461947151306,12.22945362836236,20.815958655475328,13.613664201356292,20.17766570115828,11.059143102040094,14.997368572613867,17.612382336510507,7.397537258794095,20.32226761738133
3858,Climate_minpre,Kenya,KE,Trans Nzoia,KEN26,KEN,KE,34.957419969,1.05095480904,9.465476291520243,42.06071467626638,3.6571428889319537,19.775595460619183,19.93511884553086,33.675000531332536,19.70535794893882,2.153571426158845,26.741072529837947,38.40119055339253,21.68392936956304,17.736309710002896,55.85892972491992,17.163095621835456,33.52619032632709,23.40178579375844,15.519047839300914,22.754762337321136,33.8970248585647,48.31547671272632
3859,Climate_minpre,Kenya,KE,Uasin Gishu,KEN27,KEN,KE,35.3220116641,0.526085894245,11.737301775387376,57.41904926300009,4.228373028456171,34.848810097527675,27.12916668634557,39.76349188032568,24.438691392777205,3.571627012557419,31.82539693514492,40.10496050970881,25.83591318130476,16.68988129638473,59.536507500542086,23.76507976509257,42.56924614073716,33.42936577494161,28.47738145078924,34.557342067597155,55.7013900317834,40.41944457614246
3860,Climate_minpre,Kenya,KE,Elgeyo-Marakwet,KEN28,KEN,KE,35.5365631442,0.802218807536,11.519676095909574,47.11805699489698,3.442129661087609,28.433334006203413,24.032407645825973,33.09537082689756,20.078241193735927,2.861805590766451,28.779398273538668,38.1969913111792,22.961343193495644,14.618287307244636,52.23032410939497,19.810648253670365,37.06388964917913,28.578472751158145,24.696991092628934,27.25000084439888,36.30023197057004,43.92083364062845
3861,Climate_minpre,Kenya,KE,Nandi,KEN29,KEN,KE,35.1104876694,0.186688886165,14.819362701153915,67.07720872467632,6.10759805113648,44.687499990649776,31.94779438598457,46.53259824771482,35.74656979242884,6.447304019740781,37.76151977800827,48.44191145429351,35.48186378852921,22.22377512034207,70.25024478575696,33.844363329456684,52.56397093978534,45.03946167347416,38.63823651799913,44.08897153068933,79.1612751530657,41.83627412833368
3862,Climate_minpre,Kenya,KE,Baringo,KEN30,KEN,KE,35.9464653513,0.669251971739,11.51694016183004,43.085246632007504,3.398975496735072,27.81318372194862,26.6581969638992,30.36168119034456,22.812978306754776,4.350068408446275,28.00293747193156,37.46202259897523,23.15157146662302,13.20689899413305,45.7654376003908,19.99057394559255,36.12821148523194,27.266462561862504,26.590574024804845,28.729372121597223,34.93005501800495,40.83360683722561
3863,Climate_minpre,Kenya,KE,Laikipia,KEN31,KEN,KE,36.7717278533,0.323604125327,9.92617008194584,32.966375165689385,3.1784356990229963,27.42675481274796,33.39605274813915,27.378582096587653,34.59188640501072,17.528435852618507,25.595614797190493,39.97565854292854,27.73348012671133,14.264693237361843,39.76907991474114,22.028655388724697,36.78004433537073,26.28669663427152,33.30467880713307,43.81228190660478,33.48793952367394,32.61337730811324
3864,Climate_minpre,Kenya,KE,Nakuru,KEN32,KEN,KE,36.0784790984,-0.463675444574,11.664444789179957,38.59463014779245,5.145740857389179,29.221667013344707,29.163889039887245,30.130000769650508,34.159630612973714,18.17500026490961,25.427407927865996,35.14407476848995,27.45537068667212,18.320926079926565,35.6077785103407,26.428889362900104,40.47703810091357,27.531482159649634,32.248518615298764,36.450000393832205,52.726298042579806,31.21851900418593
3865,Climate_minpre,Kenya,KE,Narok,KEN33,KEN,KE,35.5763292132,-1.25479034238,20.482131851789013,22.46418313462382,12.88541713390386,21.171394669641877,23.995032530516653,26.522917528182777,34.88245270267484,24.20300519380417,22.023037325543044,21.865144349873443,18.84883822663082,25.911017629389388,26.89523303317712,26.925720817576444,27.611819592185284,34.176442835575024,35.47696354736858,34.39547284463257,30.869151562452235,32.748597979831786
3866,Climate_minpre,Kenya,KE,Kajiado,KEN34,KEN,KE,36.9088421987,-2.12138359231,3.7656901697240057,2.732259183355678,2.284375075726237,1.7497396099691778,2.7549805197631985,5.557877604966031,6.493066486087654,3.2098307753428195,1.8838867439480989,1.6717773686153512,1.3334961362658524,5.271907591978867,4.228808684041709,5.552343999559483,6.891829664236896,4.424056141753663,8.084212368548261,8.423893401127533,6.39166680001651,3.643457123621676
3867,Climate_minpre,Kenya,KE,Kericho,KEN35,KEN,KE,35.3140700157,-0.295732908629,19.197126731104863,65.82356497885148,7.588793122905237,53.406034995769005,40.76235670878925,45.56551824766995,51.27097758479418,16.25545988959799,49.19482935434053,58.23563116446276,49.55517225155829,28.472127218355592,68.11350758870363,47.08563208853974,61.213506073786775,50.87298909000884,53.04166636521709,52.34022986751791,86.55316420807202,43.75718439036367
3868,Climate_minpre,Kenya,KE,Bomet,KEN36,KEN,KE,35.2985975861,-0.726294586806,23.092242098402394,54.745402314196944,10.506034803116268,58.81781899243912,47.95057496805261,40.84597712549655,66.41522968774467,30.125286998419604,58.34971577545643,60.97068862257324,50.04482715431277,40.2968396044321,65.6261490021624,57.24195382238743,61.88735935605799,57.70373505011312,58.810059213089644,60.25948358952245,69.72356431237576,46.97040366030252
3869,Climate_minpre,Kenya,KE,Kakamega,KEN37,KEN,KE,34.7445111501,0.403683464512,17.131862785301745,59.245588545706056,7.044608041351827,39.39852967916758,31.809804486293228,47.57009979322848,42.142648070465526,7.031862722892201,37.56666799620084,55.98578496072772,40.13921724581222,25.449019871505826,74.49852977079502,35.05490221696704,51.7049026956744,43.43725535448846,36.91715822967803,47.23529415504562,80.3656867719162,52.67990239461223
3870,Climate_minpre,Kenya,KE,Vihiga,KEN38,KEN,KE,34.7223230333,0.076265791418,21.366666825612224,62.133334096273664,8.898333549499418,50.32166655858389,36.71666787465405,47.85333458582609,52.29666817982932,11.378333520888978,38.97166748046903,61.92333424886101,49.1366687774659,29.17000042597441,76.80166581471826,44.948333295186025,56.60666831334479,54.05833371480314,46.77333520253502,55.12166684468578,89.68499952952166,53.08999977111807
3871,Climate_minpre,Kenya,KE,Bungoma,KEN39,KEN,KE,34.640460874,0.749285236039,12.029797982687732,47.71767631684897,5.250505190304953,25.41691950114089,24.833585772851283,42.22272902787312,29.37197064390028,3.763383831941603,33.67146633610561,46.79671708501899,26.93939500144019,22.37399005649045,67.06717426608284,24.4830817357455,42.732576013815226,30.377272721492737,22.46388933875319,34.0691923685744,57.77878950099687,52.09545510224579
3872,Climate_minpre,Kenya,KE,Busia,KEN40,KEN,KE,34.1936314805,0.387443668975,20.032540480295587,40.47341310410318,8.947619161908406,25.044841667962704,34.28333367998617,39.14603314324053,54.33333364365544,11.622222422607049,31.15476234375503,53.146825003245695,33.16825544266475,27.3972229503448,59.38452614678332,39.65595342242481,45.365874070970094,35.839683441888695,33.219048371390656,49.06269868214924,57.8535723761912,60.85992121318005
3873,Climate_minpre,Kenya,KE,Siaya,KEN41,KEN,KE,34.247641707,-0.06212990652,22.51904860375409,36.824008385341294,10.606746032124311,30.68373087474349,36.95793722546284,31.71865144230129,61.31091367630725,17.74285730388394,27.927182871198365,41.6371033021391,35.05317583538289,27.726786751595768,50.051785919402434,47.01845276544956,37.91210421683377,42.432937289041526,38.85119115360234,50.83531877729663,50.19742153939894,51.05853227585088
3874,Climate_minpre,Kenya,KE,Kisumu,KEN42,KEN,KE,34.8352034714,-0.169458700969,21.65833397104268,54.35480015687358,8.964646451400895,51.09343409779123,38.85530380769201,39.08762652464639,54.90151642308035,15.022222824770743,36.66262665180289,54.18863612473639,44.94192052128354,28.548738354384184,65.20000082073848,48.23838438650547,54.62500105482209,53.00808090152165,48.98484929884338,55.10404130184271,70.79065811272932,46.98080769933823
3875,Climate_minpre,Kenya,KE,Homa Bay,KEN43,KEN,KE,34.358996882,-0.542809397449,24.323334266200185,31.97651589278083,14.655000159234504,29.415757999276533,43.33848634488668,26.777121408058257,60.80666884798048,27.365909679008084,25.93303080110896,31.67303031213441,33.561061395298886,27.4486373467882,42.99484854033573,49.553484671044046,29.23197018955782,48.24742485393215,40.81833403038303,51.680001056556144,41.396818869042455,46.41530348459892
